Store_ID,Brand,Month,Menu_Category,Sales,Transactions
1016,Maple Grill,2022-12-01,Beverages,33630,1687
1016,Maple Grill,2022-12-01,Desserts,25829,2435
1016,Maple Grill,2023-01-01,Mains,30912,2204
1016,Maple Grill,2023-01-01,Sides,16792,1301
1016,Maple Grill,2023-01-01,Beverages,27324,1396
1016,Maple Grill,2023-01-01,Desserts,39630,3469
1016,Maple Grill,2023-02-01,Mains,20133,1359
1016,Maple Grill,2023-02-01,Sides,35607,1917
1016,Maple Grill,2023-02-01,Beverages,35503,2734
1016,Maple Grill,2023-02-01,Desserts,9482,523
1016,Maple Grill,2023-03-01,Mains,15815,794
1016,Maple Grill,2023-03-01,Sides,15459,868
1016,Maple Grill,2023-03-01,Beverages,21248,1422
1016,Maple Grill,2023-03-01,Desserts,37515,3421
1016,Maple Grill,2023-04-01,Mains,28102,1587
1016,Maple Grill,2023-04-01,Sides,33436,1912
1016,Maple Grill,2023-04-01,Beverages,15934,1205
1016,Maple Grill,2023-04-01,Desserts,38404,2834
1016,Maple Grill,2023-05-01,Mains,32934,2630
1016,Maple Grill,2023-05-01,Sides,15332,1496
1016,Maple Grill,2023-05-01,Beverages,19710,1502
1016,Maple Grill,2023-05-01,Desserts,13190,671
1016,Maple Grill,2023-06-01,Mains,37513,2941
1016,Maple Grill,2023-06-01,Sides,29760,2802
1016,Maple Grill,2023-06-01,Beverages,27561,2658
1016,Maple Grill,2023-06-01,Desserts,27374,1868
1016,Maple Grill,2023-07-01,Mains,25740,2028
1016,Maple Grill,2023-07-01,Sides,16918,1683
1016,Maple Grill,2023-07-01,Beverages,24579,1925
1016,Maple Grill,2023-07-01,Desserts,20635,1210
1016,Maple Grill,2023-08-01,Mains,19430,1012
1016,Maple Grill,2023-08-01,Sides,32490,1686
1016,Maple Grill,2023-08-01,Beverages,25842,1541
1016,Maple Grill,2023-08-01,Desserts,26883,1373
1016,Maple Grill,2023-09-01,Mains,24216,1794
1016,Maple Grill,2023-09-01,Sides,33801,2096
1016,Maple Grill,2023-09-01,Beverages,11030,598
1016,Maple Grill,2023-09-01,Desserts,9721,528
1016,Maple Grill,2023-10-01,Mains,27560,1994
1016,Maple Grill,2023-10-01,Sides,16005,877
1016,Maple Grill,2023-10-01,Beverages,18217,1604
1016,Maple Grill,2023-10-01,Desserts,14282,945
1016,Maple Grill,2023-11-01,Mains,20934,1130
1016,Maple Grill,2023-11-01,Sides,39114,2381
1016,Maple Grill,2023-11-01,Beverages,20795,1634
1016,Maple Grill,2023-11-01,Desserts,9505,541
1016,Maple Grill,2023-12-01,Mains,12336,782
1016,Maple Grill,2023-12-01,Sides,26559,1416
1016,Maple Grill,2023-12-01,Beverages,25101,1522
1016,Maple Grill,2023-12-01,Desserts,8643,648
1016,Maple Grill,2024-01-01,Mains,38718,3595
1016,Maple Grill,2024-01-01,Sides,10532,1043
1016,Maple Grill,2024-01-01,Beverages,20472,1094
1016,Maple Grill,2024-01-01,Desserts,26327,1513
1016,Maple Grill,2024-02-01,Mains,17226,1050
1016,Maple Grill,2024-02-01,Sides,10266,691
1016,Maple Grill,2024-02-01,Beverages,18813,1157
1016,Maple Grill,2024-02-01,Desserts,31220,1869
1016,Maple Grill,2024-03-01,Mains,35974,3387
1016,Maple Grill,2024-03-01,Sides,22225,1854
1016,Maple Grill,2024-03-01,Beverages,11517,1126
1016,Maple Grill,2024-03-01,Desserts,35064,2741
1016,Maple Grill,2024-04-01,Mains,26489,1750
1016,Maple Grill,2024-04-01,Sides,38261,3545
1016,Maple Grill,2024-04-01,Beverages,36989,2318
1016,Maple Grill,2024-04-01,Desserts,36613,2507
1016,Maple Grill,2024-05-01,Mains,33611,1738
1016,Maple Grill,2024-05-01,Sides,17063,1237
1016,Maple Grill,2024-05-01,Beverages,35113,1917
1016,Maple Grill,2024-05-01,Desserts,19851,1808
1016,Maple Grill,2024-06-01,Mains,25307,1769
1016,Maple Grill,2024-06-01,Sides,10010,930
1016,Maple Grill,2024-06-01,Beverages,32698,2111
1016,Maple Grill,2024-06-01,Desserts,38034,3230
1016,Maple Grill,2024-07-01,Mains,36079,3578
1016,Maple Grill,2024-07-01,Sides,12185,713
1016,Maple Grill,2024-07-01,Beverages,28519,1690
1016,Maple Grill,2024-07-01,Desserts,30702,1955
1016,Maple Grill,2024-08-01,Mains,25086,1469
1016,Maple Grill,2024-08-01,Sides,15005,861
1016,Maple Grill,2024-08-01,Beverages,25660,1465
1016,Maple Grill,2024-08-01,Desserts,11245,638
1016,Maple Grill,2024-09-01,Mains,30595,1693
1016,Maple Grill,2024-09-01,Sides,17379,917
1016,Maple Grill,2024-09-01,Beverages,10817,1046
1016,Maple Grill,2024-09-01,Desserts,9148,651
1016,Maple Grill,2024-10-01,Mains,30649,2442
1016,Maple Grill,2024-10-01,Sides,24734,1569
1016,Maple Grill,2024-10-01,Beverages,22442,1967
1016,Maple Grill,2024-10-01,Desserts,19318,1535
1016,Maple Grill,2024-11-01,Mains,21675,1866
1016,Maple Grill,2024-11-01,Sides,10089,681
1016,Maple Grill,2024-11-01,Beverages,16406,1020
1016,Maple Grill,2024-11-01,Desserts,16242,942
1016,Maple Grill,2024-12-01,Mains,12846,642
1016,Maple Grill,2024-12-01,Sides,12802,878
1016,Maple Grill,2024-12-01,Beverages,34880,3460
1016,Maple Grill,2024-12-01,Desserts,13159,802
1017,Maple Grill,2022-01-01,Mains,29282,2786
1017,Maple Grill,2022-01-01,Sides,34812,1901
1017,Maple Grill,2022-01-01,Beverages,30037,1594
1017,Maple Grill,2022-01-01,Desserts,14188,873
1017,Maple Grill,2022-02-01,Mains,11573,1030
1017,Maple Grill,2022-02-01,Sides,18227,1588
1017,Maple Grill,2022-02-01,Beverages,30488,2656
1017,Maple Grill,2022-02-01,Desserts,29180,1664
1017,Maple Grill,2022-03-01,Mains,15692,794
1017,Maple Grill,2022-03-01,Sides,10120,630
1017,Maple Grill,2022-03-01,Beverages,30318,2223
1017,Maple Grill,2022-03-01,Desserts,37585,2277
1017,Maple Grill,2022-04-01,Mains,38113,3703
1017,Maple Grill,2022-04-01,Sides,28575,1637
1017,Maple Grill,2022-04-01,Beverages,20088,1489
1017,Maple Grill,2022-04-01,Desserts,8595,609
1017,Maple Grill,2022-05-01,Mains,12362,742
1017,Maple Grill,2022-05-01,Sides,32900,2440
1017,Maple Grill,2022-05-01,Beverages,31727,2613
1017,Maple Grill,2022-05-01,Desserts,38439,1979
1017,Maple Grill,2022-06-01,Mains,33950,1966
1017,Maple Grill,2022-06-01,Sides,31581,2937
1017,Maple Grill,2022-06-01,Beverages,24578,1249
1017,Maple Grill,2022-06-01,Desserts,15444,1540
1017,Maple Grill,2022-07-01,Mains,26608,1630
1017,Maple Grill,2022-07-01,Sides,21294,2108
1017,Maple Grill,2022-07-01,Beverages,18642,1552
1017,Maple Grill,2022-07-01,Desserts,34519,1835
1017,Maple Grill,2022-08-01,Mains,29111,2162
1017,Maple Grill,2022-08-01,Sides,11548,724
1017,Maple Grill,2022-08-01,Beverages,35337,1846
1017,Maple Grill,2022-08-01,Desserts,8397,495
1017,Maple Grill,2022-09-01,Mains,17860,1039
1017,Maple Grill,2022-09-01,Sides,29242,2460
1017,Maple Grill,2022-09-01,Beverages,38077,2238
1017,Maple Grill,2022-09-01,Desserts,16828,948
1017,Maple Grill,2022-10-01,Mains,30120,1894
1017,Maple Grill,2022-10-01,Sides,26559,1802
1017,Maple Grill,2022-10-01,Beverages,25759,1733
1017,Maple Grill,2022-10-01,Desserts,25598,1523
1017,Maple Grill,2022-11-01,Mains,20683,1044
1017,Maple Grill,2022-11-01,Sides,14993,1124
1017,Maple Grill,2022-11-01,Beverages,8245,585
1017,Maple Grill,2022-11-01,Desserts,13210,1177
1017,Maple Grill,2022-12-01,Mains,38189,2635
1017,Maple Grill,2022-12-01,Sides,8024,500
1017,Maple Grill,2022-12-01,Beverages,24742,1729
1017,Maple Grill,2022-12-01,Desserts,34976,2822
1017,Maple Grill,2023-01-01,Mains,38251,2240
1017,Maple Grill,2023-01-01,Sides,37879,3662
1017,Maple Grill,2023-01-01,Beverages,22714,2099
1017,Maple Grill,2023-01-01,Desserts,28047,2548
1017,Maple Grill,2023-02-01,Mains,15717,1124
1017,Maple Grill,2023-02-01,Sides,12906,1287
1017,Maple Grill,2023-02-01,Beverages,14074,854
1017,Maple Grill,2023-02-01,Desserts,21226,2105
1017,Maple Grill,2023-03-01,Mains,27051,1616
1017,Maple Grill,2023-03-01,Sides,36173,2658
1017,Maple Grill,2023-03-01,Beverages,8448,616
1017,Maple Grill,2023-03-01,Desserts,30587,2848
1017,Maple Grill,2023-04-01,Mains,37097,2221
1017,Maple Grill,2023-04-01,Sides,20542,1030
1017,Maple Grill,2023-04-01,Beverages,38788,3291
1017,Maple Grill,2023-04-01,Desserts,39455,2127
1017,Maple Grill,2023-05-01,Mains,23154,1247
1017,Maple Grill,2023-05-01,Sides,21158,1401
1017,Maple Grill,2023-05-01,Beverages,37070,2355
1017,Maple Grill,2023-05-01,Desserts,30672,1979
1017,Maple Grill,2023-06-01,Mains,31434,2953
1017,Maple Grill,2023-06-01,Sides,21868,1246
1017,Maple Grill,2023-06-01,Beverages,26760,1506
1017,Maple Grill,2023-06-01,Desserts,9732,670
1017,Maple Grill,2023-07-01,Mains,15397,1034
1017,Maple Grill,2023-07-01,Sides,39424,2500
1017,Maple Grill,2023-07-01,Beverages,36900,2172
1017,Maple Grill,2023-07-01,Desserts,25523,1695
1017,Maple Grill,2023-08-01,Mains,15024,1369
1017,Maple Grill,2023-08-01,Sides,20674,1520
1017,Maple Grill,2023-08-01,Beverages,39078,3590
1017,Maple Grill,2023-08-01,Desserts,8338,557
1017,Maple Grill,2023-09-01,Mains,39842,3004
1017,Maple Grill,2023-09-01,Sides,12820,667
1017,Maple Grill,2023-09-01,Beverages,15478,852
1017,Maple Grill,2023-09-01,Desserts,8312,450
1017,Maple Grill,2023-10-01,Mains,17264,1245
1017,Maple Grill,2023-10-01,Sides,24903,1405
1017,Maple Grill,2023-10-01,Beverages,14150,1033
1017,Maple Grill,2023-10-01,Desserts,10341,873
1017,Maple Grill,2023-11-01,Mains,22847,1201
1017,Maple Grill,2023-11-01,Sides,20730,1160
1017,Maple Grill,2023-11-01,Beverages,36956,3663
1017,Maple Grill,2023-11-01,Desserts,37846,2640
1017,Maple Grill,2023-12-01,Mains,22159,1671
1017,Maple Grill,2023-12-01,Sides,29436,1600
1017,Maple Grill,2023-12-01,Beverages,39471,3895
1017,Maple Grill,2023-12-01,Desserts,24447,2344
1017,Maple Grill,2024-01-01,Mains,29807,2132
1017,Maple Grill,2024-01-01,Sides,36228,2447
1017,Maple Grill,2024-01-01,Beverages,11535,690
1017,Maple Grill,2024-01-01,Desserts,17940,1660
1017,Maple Grill,2024-02-01,Mains,34762,2695
1017,Maple Grill,2024-02-01,Sides,29494,2815
1017,Maple Grill,2024-02-01,Beverages,37064,2022
1017,Maple Grill,2024-02-01,Desserts,10092,551
1017,Maple Grill,2024-03-01,Mains,15927,1400
1017,Maple Grill,2024-03-01,Sides,13918,698
1017,Maple Grill,2024-03-01,Beverages,30443,1699
1017,Maple Grill,2024-03-01,Desserts,22954,1718
1017,Maple Grill,2024-04-01,Mains,17682,945
1017,Maple Grill,2024-04-01,Sides,8271,509
1017,Maple Grill,2024-04-01,Beverages,27174,1895
1017,Maple Grill,2024-04-01,Desserts,17478,1315
1017,Maple Grill,2024-05-01,Mains,16297,1253
1017,Maple Grill,2024-05-01,Sides,33672,2864
1017,Maple Grill,2024-05-01,Beverages,32450,2970
1017,Maple Grill,2024-05-01,Desserts,22979,1221
1017,Maple Grill,2024-06-01,Mains,38770,2318
1017,Maple Grill,2024-06-01,Sides,22804,1168
1017,Maple Grill,2024-06-01,Beverages,9274,845
1017,Maple Grill,2024-06-01,Desserts,11812,1163
1017,Maple Grill,2024-07-01,Mains,9278,913
1017,Maple Grill,2024-07-01,Sides,14210,733
1017,Maple Grill,2024-07-01,Beverages,10946,559
1017,Maple Grill,2024-07-01,Desserts,16966,1263
1017,Maple Grill,2024-08-01,Mains,20772,1932
1017,Maple Grill,2024-08-01,Sides,36944,2663
1017,Maple Grill,2024-08-01,Beverages,38559,3378
1017,Maple Grill,2024-08-01,Desserts,33321,2832
1017,Maple Grill,2024-09-01,Mains,25059,2350
1017,Maple Grill,2024-09-01,Sides,37560,2215
1017,Maple Grill,2024-09-01,Beverages,26743,1420
1017,Maple Grill,2024-09-01,Desserts,35124,2300
1017,Maple Grill,2024-10-01,Mains,20208,1220
1017,Maple Grill,2024-10-01,Sides,24491,1956
1017,Maple Grill,2024-10-01,Beverages,33526,2156
1017,Maple Grill,2024-10-01,Desserts,13407,889
1017,Maple Grill,2024-11-01,Mains,14450,959
1017,Maple Grill,2024-11-01,Sides,22471,1196
1017,Maple Grill,2024-11-01,Beverages,21777,1546
1017,Maple Grill,2024-11-01,Desserts,38839,2086
1017,Maple Grill,2024-12-01,Mains,28375,2239
1017,Maple Grill,2024-12-01,Sides,16890,1546
1017,Maple Grill,2024-12-01,Beverages,13980,780
1017,Maple Grill,2024-12-01,Desserts,15955,872
1018,Maple Grill,2022-01-01,Mains,21367,1588
1018,Maple Grill,2022-01-01,Sides,13568,834
1018,Maple Grill,2022-01-01,Beverages,17684,1096
1018,Maple Grill,2022-01-01,Desserts,19485,979
1018,Maple Grill,2022-02-01,Mains,30369,1713
1018,Maple Grill,2022-02-01,Sides,9755,538
1018,Maple Grill,2022-02-01,Beverages,37439,3400
1018,Maple Grill,2022-02-01,Desserts,35972,2350
1018,Maple Grill,2022-03-01,Mains,36487,1878
1018,Maple Grill,2022-03-01,Sides,25147,1804
1018,Maple Grill,2022-03-01,Beverages,33498,3013
1018,Maple Grill,2022-03-01,Desserts,39541,3144
1018,Maple Grill,2022-04-01,Mains,20968,1608
1018,Maple Grill,2022-04-01,Sides,22252,1990
1018,Maple Grill,2022-04-01,Beverages,10542,1022
1018,Maple Grill,2022-04-01,Desserts,20042,1658
1018,Maple Grill,2022-05-01,Mains,8751,671
1018,Maple Grill,2022-05-01,Sides,27567,1823
1018,Maple Grill,2022-05-01,Beverages,19444,1065
1018,Maple Grill,2022-05-01,Desserts,28123,1563
1018,Maple Grill,2022-06-01,Mains,16690,930
1018,Maple Grill,2022-06-01,Sides,36197,1837
1018,Maple Grill,2022-06-01,Beverages,28345,2733
1018,Maple Grill,2022-06-01,Desserts,38535,2754
1018,Maple Grill,2022-07-01,Mains,25271,1961
1018,Maple Grill,2022-07-01,Sides,34933,2023
1018,Maple Grill,2022-07-01,Beverages,33457,1726
1018,Maple Grill,2022-07-01,Desserts,32827,2191
1018,Maple Grill,2022-08-01,Mains,12518,1126
1018,Maple Grill,2022-08-01,Sides,17410,1299
1018,Maple Grill,2022-08-01,Beverages,19059,1149
1018,Maple Grill,2022-08-01,Desserts,33537,2446
1018,Maple Grill,2022-09-01,Mains,10830,674
1018,Maple Grill,2022-09-01,Sides,33129,1825
1018,Maple Grill,2022-09-01,Beverages,17356,1359
1018,Maple Grill,2022-09-01,Desserts,37292,2822
1018,Maple Grill,2022-10-01,Mains,18056,1292
1018,Maple Grill,2022-10-01,Sides,25087,2463
1018,Maple Grill,2022-10-01,Beverages,21479,1871
1018,Maple Grill,2022-10-01,Desserts,19805,1058
1018,Maple Grill,2022-11-01,Mains,23673,1245
1018,Maple Grill,2022-11-01,Sides,33419,2267
1018,Maple Grill,2022-11-01,Beverages,28709,2854
1018,Maple Grill,2022-11-01,Desserts,30914,1582
1018,Maple Grill,2022-12-01,Mains,16033,1526
1018,Maple Grill,2022-12-01,Sides,8579,509
1018,Maple Grill,2022-12-01,Beverages,12609,862
1018,Maple Grill,2022-12-01,Desserts,19854,1454
1018,Maple Grill,2023-01-01,Mains,17625,910
1018,Maple Grill,2023-01-01,Sides,25585,1641
1018,Maple Grill,2023-01-01,Beverages,12241,643
1018,Maple Grill,2023-01-01,Desserts,13593,893
1018,Maple Grill,2023-02-01,Mains,13530,792
1018,Maple Grill,2023-02-01,Sides,28136,1761
1018,Maple Grill,2023-02-01,Beverages,17925,1705
1018,Maple Grill,2023-02-01,Desserts,19602,1210
1018,Maple Grill,2023-03-01,Mains,36467,3311
1018,Maple Grill,2023-03-01,Sides,33205,2592
1018,Maple Grill,2023-03-01,Beverages,12718,636
1018,Maple Grill,2023-03-01,Desserts,24606,1690
1018,Maple Grill,2023-04-01,Mains,29968,1615
1018,Maple Grill,2023-04-01,Sides,18192,1093
1018,Maple Grill,2023-04-01,Beverages,17563,1704
1018,Maple Grill,2023-04-01,Desserts,10853,749
1018,Maple Grill,2023-05-01,Mains,34638,1957
1018,Maple Grill,2023-05-01,Sides,17868,1051
1018,Maple Grill,2023-05-01,Beverages,36544,2923
1018,Maple Grill,2023-05-01,Desserts,20622,1274
1018,Maple Grill,2023-06-01,Mains,31929,1641
1018,Maple Grill,2023-06-01,Sides,27953,1425
1018,Maple Grill,2023-06-01,Beverages,38067,2368
1018,Maple Grill,2023-06-01,Desserts,17439,1016
1018,Maple Grill,2023-07-01,Mains,13703,741
1018,Maple Grill,2023-07-01,Sides,13745,1357
1018,Maple Grill,2023-07-01,Beverages,36805,2851
1018,Maple Grill,2023-07-01,Desserts,27690,2517
1018,Maple Grill,2023-08-01,Mains,10347,553
1018,Maple Grill,2023-08-01,Sides,37172,2230
1018,Maple Grill,2023-08-01,Beverages,20149,1983
1018,Maple Grill,2023-08-01,Desserts,9963,602
1018,Maple Grill,2023-09-01,Mains,21881,1420
1018,Maple Grill,2023-09-01,Sides,38391,3384
1018,Maple Grill,2023-09-01,Beverages,35732,1893
1018,Maple Grill,2023-09-01,Desserts,26717,1498
1018,Maple Grill,2023-10-01,Mains,19595,1332
1018,Maple Grill,2023-10-01,Sides,28908,1737
1018,Maple Grill,2023-10-01,Beverages,37886,2867
1018,Maple Grill,2023-10-01,Desserts,23804,1320
1018,Maple Grill,2023-11-01,Mains,28672,1736
1018,Maple Grill,2023-11-01,Sides,9189,529
1018,Maple Grill,2023-11-01,Beverages,10485,992
1018,Maple Grill,2023-11-01,Desserts,8349,645
1018,Maple Grill,2023-12-01,Mains,12089,1050
1018,Maple Grill,2023-12-01,Sides,29286,1541
1018,Maple Grill,2023-12-01,Beverages,16629,1013
1018,Maple Grill,2023-12-01,Desserts,22006,1605
1018,Maple Grill,2024-01-01,Mains,35025,2786
1018,Maple Grill,2024-01-01,Sides,15121,858
1018,Maple Grill,2024-01-01,Beverages,35965,3146
1018,Maple Grill,2024-01-01,Desserts,20980,1322
1018,Maple Grill,2024-02-01,Mains,29869,2797
1018,Maple Grill,2024-02-01,Sides,26950,1593
1018,Maple Grill,2024-02-01,Beverages,26582,1908
1018,Maple Grill,2024-02-01,Desserts,8772,501
1018,Maple Grill,2024-03-01,Mains,16076,833
1018,Maple Grill,2024-03-01,Sides,37888,2917
1018,Maple Grill,2024-03-01,Beverages,39325,2320
1018,Maple Grill,2024-03-01,Desserts,21682,1932
1018,Maple Grill,2024-04-01,Mains,24042,1331
1018,Maple Grill,2024-04-01,Sides,25716,1848
1018,Maple Grill,2024-04-01,Beverages,13419,841
1018,Maple Grill,2024-04-01,Desserts,30333,1984
1018,Maple Grill,2024-05-01,Mains,28969,2270
1018,Maple Grill,2024-05-01,Sides,10985,745
1018,Maple Grill,2024-05-01,Beverages,9867,647
1018,Maple Grill,2024-05-01,Desserts,27646,1887
1018,Maple Grill,2024-06-01,Mains,12995,1205
1018,Maple Grill,2024-06-01,Sides,24827,1584
1018,Maple Grill,2024-06-01,Beverages,28534,1900
1018,Maple Grill,2024-06-01,Desserts,28028,1622
1018,Maple Grill,2024-07-01,Mains,11048,782
1018,Maple Grill,2024-07-01,Sides,33939,2304
1018,Maple Grill,2024-07-01,Beverages,35485,1840
1018,Maple Grill,2024-07-01,Desserts,28299,1922
1018,Maple Grill,2024-08-01,Mains,8087,487
1018,Maple Grill,2024-08-01,Sides,27100,2174
1018,Maple Grill,2024-08-01,Beverages,13973,921
1018,Maple Grill,2024-08-01,Desserts,25032,1812
1018,Maple Grill,2024-09-01,Mains,35782,1946
1018,Maple Grill,2024-09-01,Sides,15728,915
1018,Maple Grill,2024-09-01,Beverages,14986,768
1018,Maple Grill,2024-09-01,Desserts,20283,1208
1018,Maple Grill,2024-10-01,Mains,25408,1284
1018,Maple Grill,2024-10-01,Sides,14989,825
1018,Maple Grill,2024-10-01,Beverages,33959,1826
1018,Maple Grill,2024-10-01,Desserts,15733,1219
1018,Maple Grill,2024-11-01,Mains,34615,2388
1018,Maple Grill,2024-11-01,Sides,27158,2477
1018,Maple Grill,2024-11-01,Beverages,24566,1462
1018,Maple Grill,2024-11-01,Desserts,14053,1369
1018,Maple Grill,2024-12-01,Mains,28896,2446
1018,Maple Grill,2024-12-01,Sides,35709,2079
1018,Maple Grill,2024-12-01,Beverages,30099,1640
1018,Maple Grill,2024-12-01,Desserts,8827,714
1019,Maple Grill,2022-01-01,Mains,16933,1099
1019,Maple Grill,2022-01-01,Sides,10239,811
1019,Maple Grill,2022-01-01,Beverages,36570,2044
1019,Maple Grill,2022-01-01,Desserts,13616,1181
1019,Maple Grill,2022-02-01,Mains,13852,1162
1019,Maple Grill,2022-02-01,Sides,37522,1901
1019,Maple Grill,2022-02-01,Beverages,18387,1185
1019,Maple Grill,2022-02-01,Desserts,30730,2018
1019,Maple Grill,2022-03-01,Mains,28152,2300
1019,Maple Grill,2022-03-01,Sides,11070,587
1019,Maple Grill,2022-03-01,Beverages,29135,1860
1019,Maple Grill,2022-03-01,Desserts,9393,642
1019,Maple Grill,2022-04-01,Mains,27514,2096
1019,Maple Grill,2022-04-01,Sides,34422,2881
1019,Maple Grill,2022-04-01,Beverages,21019,1155
1019,Maple Grill,2022-04-01,Desserts,27340,2426
1019,Maple Grill,2022-05-01,Mains,28978,1883
1019,Maple Grill,2022-05-01,Sides,8138,674
1019,Maple Grill,2022-05-01,Beverages,39515,2129
1019,Maple Grill,2022-05-01,Desserts,15494,1411
1019,Maple Grill,2022-06-01,Mains,32736,2577
1019,Maple Grill,2022-06-01,Sides,35829,2377
1019,Maple Grill,2022-06-01,Beverages,24452,2338
1019,Maple Grill,2022-06-01,Desserts,10267,770
1019,Maple Grill,2022-07-01,Mains,26267,1790
1019,Maple Grill,2022-07-01,Sides,29789,1603
1019,Maple Grill,2022-07-01,Beverages,13816,1185
1019,Maple Grill,2022-07-01,Desserts,37532,2602
1019,Maple Grill,2022-08-01,Mains,22884,1144
1019,Maple Grill,2022-08-01,Sides,24567,1320
1019,Maple Grill,2022-08-01,Beverages,38992,2389
1019,Maple Grill,2022-08-01,Desserts,28332,1417
1019,Maple Grill,2022-09-01,Mains,29850,1687
1019,Maple Grill,2022-09-01,Sides,25372,1772
1019,Maple Grill,2022-09-01,Beverages,36361,2213
1019,Maple Grill,2022-09-01,Desserts,32376,2454
1019,Maple Grill,2022-10-01,Mains,25693,1316
1019,Maple Grill,2022-10-01,Sides,23662,1212
1019,Maple Grill,2022-10-01,Beverages,29827,1791
1019,Maple Grill,2022-10-01,Desserts,11909,636
1019,Maple Grill,2022-11-01,Mains,28816,1522
1019,Maple Grill,2022-11-01,Sides,17171,1193
1019,Maple Grill,2022-11-01,Beverages,31187,2309
1019,Maple Grill,2022-11-01,Desserts,35188,2165
1019,Maple Grill,2022-12-01,Mains,39347,3629
1019,Maple Grill,2022-12-01,Sides,29615,2460
1019,Maple Grill,2022-12-01,Beverages,35235,3082
1019,Maple Grill,2022-12-01,Desserts,12493,853
1019,Maple Grill,2023-01-01,Mains,35148,1911
1019,Maple Grill,2023-01-01,Sides,21080,1066
1019,Maple Grill,2023-01-01,Beverages,36668,3510
1019,Maple Grill,2023-01-01,Desserts,17480,1110
1019,Maple Grill,2023-02-01,Mains,38510,3309
1019,Maple Grill,2023-02-01,Sides,22188,1118
1019,Maple Grill,2023-02-01,Beverages,35154,2205
1019,Maple Grill,2023-02-01,Desserts,34928,2455
1019,Maple Grill,2023-03-01,Mains,19006,1222
1019,Maple Grill,2023-03-01,Sides,36850,2827
1019,Maple Grill,2023-03-01,Beverages,26953,1621
1019,Maple Grill,2023-03-01,Desserts,33340,1961
1019,Maple Grill,2023-04-01,Mains,20486,1031
1019,Maple Grill,2023-04-01,Sides,33106,2157
1019,Maple Grill,2023-04-01,Beverages,31500,2787
1019,Maple Grill,2023-04-01,Desserts,24691,1540
1019,Maple Grill,2023-05-01,Mains,26451,2388
1019,Maple Grill,2023-05-01,Sides,9412,872
1019,Maple Grill,2023-05-01,Beverages,35588,2177
1019,Maple Grill,2023-05-01,Desserts,26901,1526
1019,Maple Grill,2023-06-01,Mains,26217,1413
1019,Maple Grill,2023-06-01,Sides,29601,2697
1019,Maple Grill,2023-06-01,Beverages,29204,2092
1019,Maple Grill,2023-06-01,Desserts,15053,915
1019,Maple Grill,2023-07-01,Mains,37060,2812
1019,Maple Grill,2023-07-01,Sides,10633,800
1019,Maple Grill,2023-07-01,Beverages,32031,2178
1019,Maple Grill,2023-07-01,Desserts,23556,1486
1019,Maple Grill,2023-08-01,Mains,11973,650
1019,Maple Grill,2023-08-01,Sides,9038,829
1019,Maple Grill,2023-08-01,Beverages,10138,739
1019,Maple Grill,2023-08-01,Desserts,10916,764
1019,Maple Grill,2023-09-01,Mains,27888,2749
1019,Maple Grill,2023-09-01,Sides,39174,2187
1019,Maple Grill,2023-09-01,Beverages,8242,630
1019,Maple Grill,2023-09-01,Desserts,29511,1989
1019,Maple Grill,2023-10-01,Mains,38467,2378
1019,Maple Grill,2023-10-01,Sides,8500,450
1019,Maple Grill,2023-10-01,Beverages,9912,949
1019,Maple Grill,2023-10-01,Desserts,39512,2708
1019,Maple Grill,2023-11-01,Mains,29604,2812
1019,Maple Grill,2023-11-01,Sides,18651,1437
1019,Maple Grill,2023-11-01,Beverages,13437,1263
1019,Maple Grill,2023-11-01,Desserts,21627,1729
1019,Maple Grill,2023-12-01,Mains,16134,1364
1019,Maple Grill,2023-12-01,Sides,17701,1587
1019,Maple Grill,2023-12-01,Beverages,32536,1951
1019,Maple Grill,2023-12-01,Desserts,9250,663
1019,Maple Grill,2024-01-01,Mains,34972,2874
1019,Maple Grill,2024-01-01,Sides,39488,3378
1019,Maple Grill,2024-01-01,Beverages,37937,3395
1019,Maple Grill,2024-01-01,Desserts,23988,1637
1019,Maple Grill,2024-02-01,Mains,23342,1728
1019,Maple Grill,2024-02-01,Sides,27182,1748
1019,Maple Grill,2024-02-01,Beverages,30569,1636
1019,Maple Grill,2024-02-01,Desserts,13700,1117
1019,Maple Grill,2024-03-01,Mains,32283,1656
1019,Maple Grill,2024-03-01,Sides,8056,445
1019,Maple Grill,2024-03-01,Beverages,28118,2356
1019,Maple Grill,2024-03-01,Desserts,35417,2067
1019,Maple Grill,2024-04-01,Mains,38671,2544
1019,Maple Grill,2024-04-01,Sides,35165,1950
1019,Maple Grill,2024-04-01,Beverages,19111,1040
1019,Maple Grill,2024-04-01,Desserts,30260,1673
1019,Maple Grill,2024-05-01,Mains,38165,2088
1019,Maple Grill,2024-05-01,Sides,13953,957
1019,Maple Grill,2024-05-01,Beverages,21657,2035
1019,Maple Grill,2024-05-01,Desserts,20412,1458
1019,Maple Grill,2024-06-01,Mains,36630,1856
1019,Maple Grill,2024-06-01,Sides,38433,3070
1019,Maple Grill,2024-06-01,Beverages,29298,2109
1019,Maple Grill,2024-06-01,Desserts,23750,2356
1019,Maple Grill,2024-07-01,Mains,16466,962
1019,Maple Grill,2024-07-01,Sides,11882,625
1019,Maple Grill,2024-07-01,Beverages,14313,823
1019,Maple Grill,2024-07-01,Desserts,29335,2379
1019,Maple Grill,2024-08-01,Mains,17618,1507
1019,Maple Grill,2024-08-01,Sides,23237,1250
