Store_ID,Brand,Month,Breakfast_Sales,Lunch_Sales,Dinner_Sales,Late_Night_Sales
1010,Maple Grill,2023-04-01,23909.17,36607.15,31090.13,29077.55
1010,Maple Grill,2023-05-01,17824.0,31434.07,27659.0,19663.93
1010,Maple Grill,2023-06-01,12013.36,28444.3,27186.72,4608.62
1010,Maple Grill,2023-07-01,25103.14,53341.0,39082.92,2151.94
1010,Maple Grill,2023-08-01,21808.97,36821.32,32218.22,713.49
1010,Maple Grill,2023-09-01,16394.28,39113.95,27721.55,5718.22
1010,Maple Grill,2023-10-01,14587.26,40261.09,50248.71,20593.94
1010,Maple Grill,2023-11-01,25913.41,53112.31,37354.21,10229.07
1010,Maple Grill,2023-12-01,19874.37,24863.49,24364.18,12963.96
1010,Maple Grill,2024-01-01,10697.81,31269.31,33353.84,18127.04
1010,Maple Grill,2024-02-01,16876.09,44332.92,39775.03,18310.96
1010,Maple Grill,2024-03-01,11390.01,32896.58,31955.76,10548.65
1010,Maple Grill,2024-04-01,7764.09,27943.3,19180.58,16548.03
1010,Maple Grill,2024-05-01,19358.98,43802.74,40814.18,9321.1
1010,Maple Grill,2024-06-01,23162.99,35752.35,40003.01,16298.65
1010,Maple Grill,2024-07-01,8833.24,21900.06,20629.73,3264.97
1010,Maple Grill,2024-08-01,9282.75,19791.49,14194.36,12457.4
1010,Maple Grill,2024-09-01,7471.16,29937.88,21886.68,11639.28
1010,Maple Grill,2024-10-01,22163.12,31925.34,33832.19,10705.35
1010,Maple Grill,2024-11-01,9549.15,27864.58,26178.89,11944.38
1010,Maple Grill,2024-12-01,10624.22,28822.75,19564.82,15961.21
1011,Maple Grill,2022-01-01,26788.76,40494.28,29016.85,19296.11
1011,Maple Grill,2022-02-01,21947.28,35680.72,37570.05,20084.95
1011,Maple Grill,2022-03-01,23423.57,45626.99,34315.43,5135.01
1011,Maple Grill,2022-04-01,26077.9,41925.98,32825.98,8684.14
1011,Maple Grill,2022-05-01,15826.97,34924.36,20123.06,8275.61
1011,Maple Grill,2022-06-01,12243.96,37186.58,31410.23,4669.23
1011,Maple Grill,2022-07-01,25339.69,50868.75,37752.1,1629.46
1011,Maple Grill,2022-08-01,19507.26,36291.38,37046.39,7697.97
1011,Maple Grill,2022-09-01,8809.73,31194.51,30262.07,14039.69
1011,Maple Grill,2022-10-01,24703.69,46257.6,30812.24,8269.47
1011,Maple Grill,2022-11-01,14404.8,33979.27,29717.39,11946.54
1011,Maple Grill,2022-12-01,20620.45,26168.36,24272.5,11952.69
1011,Maple Grill,2023-01-01,18810.94,33624.76,34300.13,20926.17
1011,Maple Grill,2023-02-01,13014.91,33962.65,24261.94,13984.5
1011,Maple Grill,2023-03-01,20326.35,37260.79,23680.26,6942.6
1011,Maple Grill,2023-04-01,20008.42,40338.8,32673.16,32337.62
1011,Maple Grill,2023-05-01,24261.31,42711.11,39784.09,-2558.51
1011,Maple Grill,2023-06-01,11590.97,20438.4,14130.43,7762.2
1011,Maple Grill,2023-07-01,15551.02,33957.06,38612.27,24161.65
1011,Maple Grill,2023-08-01,10390.2,27347.91,28240.95,15394.94
1011,Maple Grill,2023-09-01,17700.9,36969.95,36679.72,31330.43
1011,Maple Grill,2023-10-01,17318.29,37450.04,30986.7,4044.97
1011,Maple Grill,2023-11-01,12090.58,43239.27,30676.67,16747.48
1011,Maple Grill,2023-12-01,27420.07,45897.91,34428.92,19838.1
1011,Maple Grill,2024-01-01,24908.26,36787.09,31065.02,11037.63
1011,Maple Grill,2024-02-01,16439.67,28546.58,20287.88,15257.87
1011,Maple Grill,2024-03-01,11493.8,35144.84,28458.57,7266.79
1011,Maple Grill,2024-04-01,15020.37,46709.75,39077.46,4145.42
1011,Maple Grill,2024-05-01,17542.77,27957.99,28404.84,9261.4
1011,Maple Grill,2024-06-01,20946.87,39202.43,32652.43,-4369.73
1011,Maple Grill,2024-07-01,25992.11,33385.11,30100.69,14655.09
1011,Maple Grill,2024-08-01,19607.27,42361.0,32932.49,3023.24
1011,Maple Grill,2024-09-01,22329.02,36084.1,34290.31,3171.57
1011,Maple Grill,2024-10-01,17034.55,33753.48,44230.91,16055.06
1011,Maple Grill,2024-11-01,18294.64,37623.92,34985.34,24883.1
1011,Maple Grill,2024-12-01,16705.65,36241.93,31973.15,3623.27
1012,Maple Grill,2022-01-01,15267.47,35436.65,21336.94,8663.94
1012,Maple Grill,2022-02-01,13476.4,33701.49,38859.08,19877.03
1012,Maple Grill,2022-03-01,17777.69,27744.44,33350.62,9121.25
1012,Maple Grill,2022-04-01,14523.91,32455.01,34397.72,15007.36
1012,Maple Grill,2022-05-01,22159.68,39358.16,24822.16,2343.0
1012,Maple Grill,2022-06-01,18562.5,30242.83,35995.48,9097.19
1012,Maple Grill,2022-07-01,11861.82,38888.93,34254.94,10474.31
1012,Maple Grill,2022-08-01,15180.38,29661.0,31817.2,8213.42
1012,Maple Grill,2022-09-01,10042.72,38179.0,26471.46,20600.82
1012,Maple Grill,2022-10-01,18387.57,31419.7,29376.33,6766.4
1012,Maple Grill,2022-11-01,15867.11,41140.0,37956.82,2561.07
1012,Maple Grill,2022-12-01,29668.22,52181.73,31923.06,6928.99
1012,Maple Grill,2023-01-01,18276.2,24712.3,21817.25,16542.25
1012,Maple Grill,2023-02-01,11000.37,43963.56,31419.72,12759.35
1012,Maple Grill,2023-03-01,11133.24,27505.76,26813.65,4822.35
1012,Maple Grill,2023-04-01,12389.75,32734.73,29193.11,33141.41
1012,Maple Grill,2023-05-01,20008.82,33449.92,31301.12,3005.14
1012,Maple Grill,2023-06-01,12525.62,30090.63,29748.15,15913.6
1012,Maple Grill,2023-07-01,10246.85,33518.06,27290.79,5655.3
1012,Maple Grill,2023-08-01,14692.73,28039.49,29416.21,18100.57
1012,Maple Grill,2023-09-01,19183.46,33600.9,21230.29,3479.35
1012,Maple Grill,2023-10-01,11748.97,35897.96,22603.73,19951.34
1012,Maple Grill,2023-11-01,14355.89,21983.79,20858.93,11994.39
1012,Maple Grill,2023-12-01,10486.84,33842.56,26924.12,8641.48
1012,Maple Grill,2024-01-01,11951.96,39394.14,29484.91,10381.99
1012,Maple Grill,2024-02-01,20585.01,40138.79,35687.3,27192.9
1012,Maple Grill,2024-03-01,11379.11,46969.63,33446.73,13544.53
1012,Maple Grill,2024-04-01,25613.72,38014.07,44475.55,6474.66
1012,Maple Grill,2024-05-01,17959.75,51361.03,48221.98,11825.24
1012,Maple Grill,2024-06-01,8276.5,15536.71,19521.72,6255.07
1012,Maple Grill,2024-07-01,26049.36,36417.69,34116.95,10455.0
1012,Maple Grill,2024-08-01,24907.46,50920.24,43099.99,14188.31
1012,Maple Grill,2024-09-01,11261.73,40613.88,33539.98,8779.41
1012,Maple Grill,2024-10-01,18107.69,32312.47,26739.09,13866.75
1012,Maple Grill,2024-11-01,26288.37,49169.66,37724.62,12139.35
1012,Maple Grill,2024-12-01,11203.35,31848.09,24686.48,5536.08
1013,Maple Grill,2022-01-01,19309.72,30769.79,31214.3,394.19
1013,Maple Grill,2022-02-01,22107.56,38845.92,35148.82,10816.7
1013,Maple Grill,2022-03-01,9305.46,26715.35,22780.03,25803.16
1013,Maple Grill,2022-04-01,13506.12,37611.55,37795.1,27392.23
1013,Maple Grill,2022-05-01,22197.94,37053.72,30608.98,4246.36
1013,Maple Grill,2022-06-01,29581.62,41931.4,31167.39,15994.59
1013,Maple Grill,2022-07-01,10425.62,40723.29,24047.83,18093.26
1013,Maple Grill,2022-08-01,22285.3,46187.55,49891.02,11353.13
1013,Maple Grill,2022-09-01,9736.09,20321.95,17102.92,15695.04
1013,Maple Grill,2022-10-01,14536.49,30788.23,28185.8,-2124.52
1013,Maple Grill,2022-11-01,11014.82,45453.86,30556.39,17878.93
1013,Maple Grill,2022-12-01,17480.21,29520.11,28627.96,13558.72
1013,Maple Grill,2023-01-01,15012.81,39487.54,25897.72,7668.93
1013,Maple Grill,2023-02-01,19694.98,35505.55,33886.82,2798.65
1013,Maple Grill,2023-03-01,21576.02,33973.63,31032.53,15556.82
1013,Maple Grill,2023-04-01,17505.68,32919.85,24192.53,22063.94
1013,Maple Grill,2023-05-01,13581.78,32343.72,27150.14,29006.36
1013,Maple Grill,2023-06-01,10522.6,27306.53,22111.26,14241.61
1013,Maple Grill,2023-07-01,26254.65,49447.44,34933.74,5613.17
1013,Maple Grill,2023-08-01,8020.73,20069.98,20321.96,10781.33
1013,Maple Grill,2023-09-01,21990.27,38712.91,32754.88,4519.94
1013,Maple Grill,2023-10-01,20756.96,42184.77,35847.92,314.35
1013,Maple Grill,2023-11-01,12594.15,25389.44,23979.45,1322.96
1013,Maple Grill,2023-12-01,14522.28,32829.1,30616.54,19055.08
1013,Maple Grill,2024-01-01,13000.63,39291.83,30052.3,11226.24
1013,Maple Grill,2024-02-01,25703.91,46777.06,29539.66,13824.37
1013,Maple Grill,2024-03-01,14809.29,28811.84,27244.68,-2423.81
1013,Maple Grill,2024-04-01,10984.94,34555.15,31619.59,7024.32
1013,Maple Grill,2024-05-01,31309.99,45686.04,41269.59,11784.38
1013,Maple Grill,2024-06-01,11125.2,35517.61,26649.18,18098.01
1013,Maple Grill,2024-07-01,13973.1,42839.45,50389.09,20352.36
1013,Maple Grill,2024-08-01,14818.77,39507.7,35808.04,23552.49
1013,Maple Grill,2024-09-01,22820.07,28785.36,27806.82,16326.75
1013,Maple Grill,2024-10-01,6483.19,19167.01,18765.67,14742.13
1013,Maple Grill,2024-11-01,10393.56,30733.8,27645.17,28442.47
1013,Maple Grill,2024-12-01,11702.89,27942.17,27582.07,16851.87
1014,Maple Grill,2022-01-01,10667.01,27891.25,30887.24,17883.5
1014,Maple Grill,2022-02-01,25756.49,34538.14,37310.98,17186.39
1014,Maple Grill,2022-03-01,14461.13,51049.08,45962.07,18053.72
1014,Maple Grill,2022-04-01,9302.34,29249.65,19552.37,11872.64
1014,Maple Grill,2022-05-01,16684.38,30823.06,26057.59,-868.03
1014,Maple Grill,2022-06-01,20056.83,65190.48,47055.8,17043.89
1014,Maple Grill,2022-07-01,20147.68,29334.81,25309.58,13866.93
1014,Maple Grill,2022-08-01,16824.73,37464.93,28513.57,5669.77
1014,Maple Grill,2022-09-01,6528.05,22434.83,18128.94,14313.18
1014,Maple Grill,2022-10-01,20426.85,39632.03,36979.09,-3711.97
1014,Maple Grill,2022-11-01,20846.67,42872.03,28951.11,3821.19
1014,Maple Grill,2022-12-01,16763.66,35189.25,39575.27,9461.82
1014,Maple Grill,2023-01-01,16448.24,52184.33,47812.88,8382.55
1014,Maple Grill,2023-02-01,16987.31,49330.67,49422.88,22336.14
1014,Maple Grill,2023-03-01,17460.04,36199.58,36448.68,11488.7
1014,Maple Grill,2023-04-01,14276.06,38757.84,25278.87,16930.23
1014,Maple Grill,2023-05-01,14018.7,23455.71,24951.38,1178.21
1014,Maple Grill,2023-06-01,19537.19,39360.49,27576.94,14682.38
1014,Maple Grill,2023-07-01,12183.18,41833.28,29456.27,14516.27
1014,Maple Grill,2023-08-01,17974.73,46740.18,37940.94,1673.15
1014,Maple Grill,2023-09-01,18777.36,24525.29,29663.66,2322.69
1014,Maple Grill,2023-10-01,20953.54,33341.96,37835.72,2945.78
1014,Maple Grill,2023-11-01,16228.27,32502.65,25869.2,14687.88
1014,Maple Grill,2023-12-01,13667.88,16887.48,20656.78,4847.86
1014,Maple Grill,2024-01-01,12344.76,18761.9,18138.82,11361.52
1014,Maple Grill,2024-02-01,14814.58,33552.94,30899.87,30594.61
1014,Maple Grill,2024-03-01,13389.99,41400.97,33845.41,14872.63
1014,Maple Grill,2024-04-01,16190.17,33273.87,28509.11,13623.85
1014,Maple Grill,2024-05-01,23319.97,46446.86,32344.85,2101.32
1014,Maple Grill,2024-06-01,18163.86,45293.0,32980.63,21942.51
1014,Maple Grill,2024-07-01,11907.26,43295.78,31472.14,14195.82
1014,Maple Grill,2024-08-01,15304.15,46761.8,44745.66,9046.39
1014,Maple Grill,2024-09-01,24493.43,34097.82,27487.31,14612.44
1014,Maple Grill,2024-10-01,8217.65,23678.64,14930.95,6952.76
1014,Maple Grill,2024-11-01,14682.51,47887.84,38782.96,23850.69
1014,Maple Grill,2024-12-01,12914.36,35303.83,29895.53,23534.28
1015,Maple Grill,2022-01-01,18408.67,28223.48,26408.95,20092.9
1015,Maple Grill,2022-02-01,14850.04,31899.45,27911.01,-641.5
1015,Maple Grill,2022-03-01,22982.17,31809.09,30468.35,12239.39
1015,Maple Grill,2022-04-01,23022.13,59171.56,33774.38,18598.93
1015,Maple Grill,2022-05-01,15139.95,27032.34,17148.39,6953.32
1015,Maple Grill,2022-06-01,22410.96,34256.69,28059.5,16564.85
1015,Maple Grill,2022-07-01,21927.08,34897.46,25476.56,18288.9
1015,Maple Grill,2022-08-01,25152.01,45107.51,35636.35,2726.13
1015,Maple Grill,2022-09-01,13362.78,31421.23,23521.19,14680.8
1015,Maple Grill,2022-10-01,18878.83,28616.9,20783.73,9258.54
1015,Maple Grill,2022-11-01,17611.66,33839.55,31298.42,254.37
1015,Maple Grill,2022-12-01,12342.63,39885.66,27958.73,31019.98
1015,Maple Grill,2023-01-01,16480.36,33290.03,31209.62,3782.99
1015,Maple Grill,2023-02-01,8937.52,37638.78,25498.54,11671.16
1015,Maple Grill,2023-03-01,8209.01,26135.38,30158.55,10961.06
1015,Maple Grill,2023-04-01,17502.31,37948.44,26697.1,24452.15
1015,Maple Grill,2023-05-01,26195.29,45414.07,40644.74,4445.9
1015,Maple Grill,2023-06-01,14083.0,33077.72,33196.98,20927.3
1015,Maple Grill,2023-07-01,11784.94,37063.47,33560.25,7410.34
1015,Maple Grill,2023-08-01,9468.08,26425.63,28826.84,13568.45
1015,Maple Grill,2023-09-01,13435.31,27057.45,21635.31,5279.93
1015,Maple Grill,2023-10-01,17627.41,28872.8,33059.47,15270.32
1015,Maple Grill,2023-11-01,14763.0,26971.47,28155.84,16969.69
1015,Maple Grill,2023-12-01,16003.33,38687.35,33383.27,17243.05
1015,Maple Grill,2024-01-01,10134.9,31526.1,27811.16,17631.84
1015,Maple Grill,2024-02-01,15937.26,36007.09,26542.85,14676.8
1015,Maple Grill,2024-03-01,15245.85,38069.38,32761.86,14104.91
1015,Maple Grill,2024-04-01,21331.5,36331.15,32258.97,-3111.62
1015,Maple Grill,2024-05-01,12010.69,42661.21,42336.61,9609.49
1015,Maple Grill,2024-06-01,26526.07,53956.73,41392.27,449.93
1015,Maple Grill,2024-07-01,12568.55,41656.34,30049.83,16806.28
1015,Maple Grill,2024-08-01,9730.9,24627.64,18755.56,8583.9
1015,Maple Grill,2024-09-01,15657.51,53679.59,43778.87,13206.03
1015,Maple Grill,2024-10-01,14036.17,35021.25,23974.41,8473.17
1015,Maple Grill,2024-11-01,12336.42,42936.39,38223.2,3780.99
1015,Maple Grill,2024-12-01,22554.55,42442.0,26509.09,8625.36
1016,Maple Grill,2022-01-01,6592.53,26043.49,18198.81,14568.17
1016,Maple Grill,2022-02-01,13936.47,44320.74,27744.68,23730.11
1016,Maple Grill,2022-03-01,21522.69,31606.55,29043.77,21969.99
1016,Maple Grill,2022-04-01,21444.93,42380.98,43533.1,1557.99
1016,Maple Grill,2022-05-01,20537.71,34630.75,24228.83,5952.71
1016,Maple Grill,2022-06-01,8593.91,22080.01,25883.32,12738.76
1016,Maple Grill,2022-07-01,12488.65,27633.12,24115.56,12171.67
1016,Maple Grill,2022-08-01,19383.35,31511.91,33268.28,10478.46
1016,Maple Grill,2022-09-01,18149.27,28046.99,26402.46,2334.28
1016,Maple Grill,2022-10-01,15320.27,26901.62,24323.16,7506.95
1016,Maple Grill,2022-11-01,15187.63,33662.93,21992.9,12513.54
1016,Maple Grill,2022-12-01,23494.97,33169.85,33260.45,9961.73
1016,Maple Grill,2023-01-01,24664.65,38452.59,31865.9,19674.86
1016,Maple Grill,2023-02-01,12790.7,31955.53,30445.46,25533.31
1016,Maple Grill,2023-03-01,14278.36,33259.43,32076.36,10422.85
1016,Maple Grill,2023-04-01,26390.81,49500.23,41564.72,-1579.76
1016,Maple Grill,2023-05-01,11734.85,29959.46,24446.27,15025.42
1016,Maple Grill,2023-06-01,26192.27,54012.98,45577.18,-3574.43
1016,Maple Grill,2023-07-01,18480.47,39108.07,33270.42,-2986.96
1016,Maple Grill,2023-08-01,17050.4,40194.42,29498.63,17901.55
1016,Maple Grill,2023-09-01,7944.14,24036.28,26873.61,19913.97
1016,Maple Grill,2023-10-01,8509.79,27046.78,19457.05,21050.38
1016,Maple Grill,2023-11-01,14540.55,36121.36,25407.48,14278.61
1016,Maple Grill,2023-12-01,16344.72,27840.12,23239.22,5214.94
1016,Maple Grill,2024-01-01,9620.07,41333.91,26092.98,19002.04
1016,Maple Grill,2024-02-01,11494.53,33892.37,29298.46,2839.64
1016,Maple Grill,2024-03-01,22117.41,45233.64,33669.53,3759.42
1016,Maple Grill,2024-04-01,30926.63,49444.98,38346.21,19634.18
1016,Maple Grill,2024-05-01,10851.72,31926.74,30574.89,32284.65
1016,Maple Grill,2024-06-01,13782.63,44724.6,32573.01,14968.76
1016,Maple Grill,2024-07-01,24221.46,34357.61,40505.27,8400.66
1016,Maple Grill,2024-08-01,13947.02,25637.62,20466.9,16944.46
1016,Maple Grill,2024-09-01,8466.72,30176.22,23473.34,5822.72
1016,Maple Grill,2024-10-01,11121.11,33878.09,36632.42,15511.38
1016,Maple Grill,2024-11-01,11862.17,28011.11,25269.49,-730.77
1016,Maple Grill,2024-12-01,16690.28,29753.56,26147.68,1095.48
1017,Maple Grill,2022-01-01,17788.55,40494.79,27703.16,22332.5
1017,Maple Grill,2022-02-01,9967.58,31366.81,27437.81,20695.8
1017,Maple Grill,2022-03-01,19560.38,41468.3,34614.6,-1928.28
1017,Maple Grill,2022-04-01,11047.32,37798.45,30381.79,16143.44
1017,Maple Grill,2022-05-01,25906.87,46206.72,36821.06,6493.35
1017,Maple Grill,2022-06-01,20582.05,41999.01,36125.87,6846.07
1017,Maple Grill,2022-07-01,16270.25,34152.08,38245.72,12394.95
1017,Maple Grill,2022-08-01,13392.84,36639.76,28172.06,6188.34
1017,Maple Grill,2022-09-01,16572.5,35183.55,28156.22,22094.73
1017,Maple Grill,2022-10-01,15967.43,43421.56,41818.26,6828.75
1017,Maple Grill,2022-11-01,11847.9,18568.3,21108.73,5606.07
1017,Maple Grill,2022-12-01,18464.29,44455.09,29349.45,13662.17
1017,Maple Grill,2023-01-01,26334.88,38446.21,40280.2,21829.71
1017,Maple Grill,2023-02-01,7047.12,26186.12,19767.94,10921.82
1017,Maple Grill,2023-03-01,15955.8,34122.07,36890.67,15290.46
1017,Maple Grill,2023-04-01,25253.79,48008.6,38340.17,24279.44
1017,Maple Grill,2023-05-01,15574.62,38577.89,43299.84,14601.65
1017,Maple Grill,2023-06-01,18703.27,40131.92,31494.13,-535.32
1017,Maple Grill,2023-07-01,21299.55,42688.04,35960.85,17295.56
1017,Maple Grill,2023-08-01,13879.52,29907.43,30500.58,8826.47
1017,Maple Grill,2023-09-01,14651.02,28891.92,29598.07,3310.99
1017,Maple Grill,2023-10-01,11130.75,29902.34,22193.29,3431.62
1017,Maple Grill,2023-11-01,15668.74,39459.98,38289.07,24961.21
1017,Maple Grill,2023-12-01,16116.49,41471.47,44526.32,13398.72
1017,Maple Grill,2024-01-01,18563.23,36737.91,32281.09,7927.77
1017,Maple Grill,2024-02-01,14838.23,39774.15,31013.43,25786.19
1017,Maple Grill,2024-03-01,20370.16,35592.46,31014.45,-3735.07
1017,Maple Grill,2024-04-01,13402.34,30649.51,28061.52,-1508.37
1017,Maple Grill,2024-05-01,21884.92,39423.28,37993.11,6096.69
1017,Maple Grill,2024-06-01,20160.39,30711.34,21955.01,9833.26
1017,Maple Grill,2024-07-01,6664.12,19151.64,20346.12,5238.12
1017,Maple Grill,2024-08-01,27039.6,47642.86,46122.1,8791.44
1017,Maple Grill,2024-09-01,16629.44,45305.35,41610.98,20940.23
1017,Maple Grill,2024-10-01,13717.16,30180.86,30310.68,17423.3
1017,Maple Grill,2024-11-01,20487.68,31071.89,24470.14,21507.29
1017,Maple Grill,2024-12-01,11839.52,33088.96,29177.08,1094.44
1018,Maple Grill,2022-01-01,14286.17,28520.07,27416.43,1881.33
1018,Maple Grill,2022-02-01,20245.77,40105.97,32731.62,20451.64
1018,Maple Grill,2022-03-01,13640.26,53242.51,50793.52,16996.71
1018,Maple Grill,2022-04-01,11057.58,33108.1,23678.85,5959.47
1018,Maple Grill,2022-05-01,15685.96,34010.02,23183.64,11005.38
1018,Maple Grill,2022-06-01,25835.05,46542.34,37558.34,9831.27
1018,Maple Grill,2022-07-01,23494.17,53047.66,34614.68,15331.49
1018,Maple Grill,2022-08-01,13617.56,27086.08,21438.68,20381.68
1018,Maple Grill,2022-09-01,23761.73,32207.37,34183.71,8454.19
1018,Maple Grill,2022-10-01,11411.96,32877.72,29725.37,10411.95
1018,Maple Grill,2022-11-01,22966.45,48169.68,46093.69,-514.82
1018,Maple Grill,2022-12-01,6205.46,23034.91,18493.83,9340.8
1018,Maple Grill,2023-01-01,8318.94,25490.93,20230.91,15003.22
1018,Maple Grill,2023-02-01,19791.84,25677.04,30975.81,2748.31
1018,Maple Grill,2023-03-01,14955.05,33418.81,34396.46,24225.68
1018,Maple Grill,2023-04-01,16751.14,29183.8,23343.01,7298.05
1018,Maple Grill,2023-05-01,24831.51,45609.0,27753.76,11477.73
1018,Maple Grill,2023-06-01,14884.53,46057.77,42685.32,11760.38
1018,Maple Grill,2023-07-01,15841.82,27658.27,24681.4,23761.51
1018,Maple Grill,2023-08-01,10858.11,32102.44,19560.79,15109.66
1018,Maple Grill,2023-09-01,23319.47,48195.69,47364.01,3841.83
1018,Maple Grill,2023-10-01,27142.93,41599.45,37984.93,3465.69
1018,Maple Grill,2023-11-01,12750.19,19000.0,15235.02,9709.79
1018,Maple Grill,2023-12-01,12824.19,32552.71,29474.58,5158.52
1018,Maple Grill,2024-01-01,18341.39,40108.24,41792.92,6848.45
1018,Maple Grill,2024-02-01,9251.98,32202.18,33199.18,17519.66
1018,Maple Grill,2024-03-01,25131.42,40794.93,30330.85,18713.8
1018,Maple Grill,2024-04-01,9554.41,31760.15,32142.9,20052.54
1018,Maple Grill,2024-05-01,17969.44,34347.87,30351.1,-5201.41
1018,Maple Grill,2024-06-01,21355.49,31546.24,34488.98,6993.29
1018,Maple Grill,2024-07-01,24054.42,37858.8,32463.05,14394.73
1018,Maple Grill,2024-08-01,10839.69,27258.23,25444.89,10649.19
1018,Maple Grill,2024-09-01,18511.08,27944.1,30786.01,9537.81
1018,Maple Grill,2024-10-01,17955.18,31898.42,27936.2,12299.2
1018,Maple Grill,2024-11-01,11709.76,39223.46,34001.93,15456.85
1018,Maple Grill,2024-12-01,13758.42,31424.78,29572.73,28775.07
1019,Maple Grill,2022-01-01,13970.96,27655.72,23795.84,11935.48
1019,Maple Grill,2022-02-01,14011.22,43821.24,35625.19,7033.35
1019,Maple Grill,2022-03-01,8588.48,26033.18,19868.86,23259.48
1019,Maple Grill,2022-04-01,17719.42,37505.73,34166.31,20903.54
1019,Maple Grill,2022-05-01,14772.48,28562.14,34818.68,13971.7
1019,Maple Grill,2022-06-01,12913.99,39116.87,40991.35,10261.79
1019,Maple Grill,2022-07-01,15439.24,35029.95,35536.05,21398.76
1019,Maple Grill,2022-08-01,24011.98,40588.66,38510.63,11663.73
1019,Maple Grill,2022-09-01,13831.56,51185.05,44591.21,14351.18
1019,Maple Grill,2022-10-01,19750.02,32502.75,23701.94,15136.29
1019,Maple Grill,2022-11-01,14507.03,48097.44,43386.16,6371.37
1019,Maple Grill,2022-12-01,26203.26,43037.23,46285.46,1164.05
1019,Maple Grill,2023-01-01,18214.09,38559.48,40269.69,13332.74
1019,Maple Grill,2023-02-01,13158.5,44238.69,33025.44,40357.37
1019,Maple Grill,2023-03-01,23793.05,46349.92,32772.31,13233.72
1019,Maple Grill,2023-04-01,15481.52,43882.7,32651.62,17767.16
1019,Maple Grill,2023-05-01,21126.6,36832.75,35547.33,4845.32
1019,Maple Grill,2023-06-01,17081.59,36483.12,30087.94,16422.35
1019,Maple Grill,2023-07-01,22247.49,44303.03,30814.85,5914.63
1019,Maple Grill,2023-08-01,7988.68,16083.12,15953.47,2039.73
1019,Maple Grill,2023-09-01,18338.65,38631.08,29259.64,18585.63
1019,Maple Grill,2023-10-01,19590.17,38429.99,32078.9,6291.94
1019,Maple Grill,2023-11-01,17452.41,37310.85,28325.44,230.3
1019,Maple Grill,2023-12-01,13750.22,27666.16,23181.54,11023.08
1019,Maple Grill,2024-01-01,31811.57,44694.92,48336.26,11542.25
1019,Maple Grill,2024-02-01,19400.5,40890.15,29864.89,4637.46
1019,Maple Grill,2024-03-01,21692.53,38073.1,31652.75,12455.62
1019,Maple Grill,2024-04-01,27633.86,37189.74,40914.8,17468.6
1019,Maple Grill,2024-05-01,9878.03,36662.16,35249.53,12397.28
1019,Maple Grill,2024-06-01,25809.09,48897.24,43523.5,9881.17
1019,Maple Grill,2024-07-01,15332.66,28633.11,27675.74,354.49
1019,Maple Grill,2024-08-01,20792.89,39589.48,32926.2,12867.43
1019,Maple Grill,2024-09-01,15832.68,27318.34,18557.17,11978.81
1019,Maple Grill,2024-10-01,11424.65,32156.23,36951.54,20629.58
1019,Maple Grill,2024-11-01,22113.63,45895.72,43477.82,3405.83
1019,Maple Grill,2024-12-01,14343.5,27458.01,34357.3,9790.19
1020,Coastal Catch,2022-01-01,14437.05,40970.13,28745.41,12690.41
1020,Coastal Catch,2022-02-01,11667.5,37069.95,24567.28,11128.27
1020,Coastal Catch,2022-03-01,19565.27,29563.24,26963.3,8821.19
1020,Coastal Catch,2022-04-01,12979.93,41632.84,28896.26,10632.97
1020,Coastal Catch,2022-05-01,23952.94,42808.38,36490.88,-3911.2
1020,Coastal Catch,2022-06-01,11150.11,40339.92,30094.8,8793.17
1020,Coastal Catch,2022-07-01,13064.63,29041.92,28151.69,14327.76
1020,Coastal Catch,2022-08-01,9041.56,27160.26,24262.51,28635.67
1020,Coastal Catch,2022-09-01,13203.3,31782.44,31758.99,6214.27
1020,Coastal Catch,2022-10-01,15774.15,42015.69,37475.31,8016.85
1020,Coastal Catch,2022-11-01,12327.7,18343.56,21725.66,5131.08
1020,Coastal Catch,2022-12-01,12363.53,41540.14,24075.0,15344.33
1020,Coastal Catch,2023-01-01,7997.2,27594.86,21373.46,13743.48
1020,Coastal Catch,2023-02-01,20785.98,45660.61,39066.11,-3035.7
1020,Coastal Catch,2023-03-01,27880.45,40400.7,38237.71,17463.14
1020,Coastal Catch,2023-04-01,19119.36,29134.08,34684.5,7946.06
1020,Coastal Catch,2023-05-01,16221.4,44336.22,35843.32,14880.06
1020,Coastal Catch,2023-06-01,12336.57,36049.28,40325.69,28813.46
1020,Coastal Catch,2023-07-01,25922.68,33166.88,34590.2,10810.24
1020,Coastal Catch,2023-08-01,9499.58,34080.82,25010.82,18275.78
1020,Coastal Catch,2023-09-01,14908.14,41853.0,35038.71,23686.15
1020,Coastal Catch,2023-10-01,16769.23,42716.96,35485.78,4625.03
1020,Coastal Catch,2023-11-01,24138.22,43173.18,34977.21,11960.39
1020,Coastal Catch,2023-12-01,9898.34,26799.11,27666.05,12348.5
1020,Coastal Catch,2024-01-01,16098.23,44659.34,37038.02,2491.41
1020,Coastal Catch,2024-02-01,13624.84,41301.84,27908.86,13609.46
1020,Coastal Catch,2024-03-01,16041.43,39397.34,40420.42,31915.81
1020,Coastal Catch,2024-04-01,15554.73,28486.11,29341.36,21141.8
1020,Coastal Catch,2024-05-01,13099.78,19666.5,15474.95,11945.77
1020,Coastal Catch,2024-06-01,12429.31,24295.53,18093.68,-286.52
